soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,recommended_crop
Laterite,71.71786842,31.18768759,17.69837605,24.44303182,78.60917159,8.785532764,11.29168981,Groundnut
Laterite,376.0883485,35.85493529,20.78598491,28.3204601,77.01551697,7.124185968,10.99515631,Rice
Alluvial,192.843797,32.70400555,15.35928465,24.0316451,69.31339606,8.298634667,8.908412731,Wheat
Black,120.6667922,35.32646347,18.58878288,26.95762318,88.26350214,8.968574041,13.99200651,Cotton
Laterite,347.2405193,26.80111675,15.30752941,21.05432308,87.37498162,4.738641529,12.71582798,Groundnut
Red,283.5895186,36.55812558,19.25531645,27.90672102,66.54067418,6.214291548,3.987262688,Maize
Alluvial,117.5885741,27.85996298,24.20713124,26.03354711,78.63278292,7.685534902,12.52794373,Soybean
Laterite,318.514615,37.71937413,21.98394246,29.85165829,66.67012449,7.581798929,13.8095364,Wheat
Red,262.6174381,29.94577787,15.56514624,22.75546206,77.10695099,5.641008753,8.61331518,Maize
Alluvial,369.1210915,35.7306799,19.50597129,27.6183256,65.5113263,5.198898694,7.469121014,Bajra
Sandy,250.8711054,26.66147596,18.52806009,22.59476802,71.88156574,6.664428183,3.426040425,Maize
Sandy,156.1905466,29.08224393,19.92470623,24.50347508,58.0207436,7.555616481,9.435702417,Maize
Sandy,182.8692632,33.0958955,16.11839805,24.60714677,62.53311329,6.088803358,4.913521173,Maize
Sandy,348.3065842,26.78815335,23.89411431,25.34113383,86.54432096,6.303502191,12.68138055,Rice
Laterite,303.4673563,35.6030069,23.71913989,29.66107339,88.90510966,7.816232868,10.30089506,Rice
Red,231.0701221,27.53245304,21.10918578,24.32081941,82.42479465,6.929461729,12.45642055,Maize
Laterite,193.6069647,31.56012088,18.66895662,25.11453875,79.95093287,8.371360133,13.59462368,Maize
Laterite,169.5429311,29.02099965,22.26756057,25.64428011,62.1878536,4.264832028,7.483413268,Maize
Red,270.3456696,33.58155278,22.33736012,27.95945645,85.88521865,6.162822496,4.99718492,Rice
Sandy,201.2585393,34.2805891,15.13122126,24.70590518,62.63141534,7.899212905,11.05029244,Maize
Sandy,309.5039832,25.52078732,21.76246812,23.64162772,75.6348951,8.818895682,14.59947132,Bajra
Red,256.4446692,26.83764587,15.66456526,21.25110557,67.31119489,7.449410054,9.813133468,Maize
Red,370.3472926,28.59293149,18.77285724,23.68289437,76.4075199,5.649650104,13.5259045,Groundnut
Laterite,63.29377734,27.71032069,17.86087778,22.78559923,54.51706365,4.328452147,12.06729256,Cotton
Red,369.8727697,29.7839956,21.7060581,25.74502685,59.01608459,5.201613842,9.896510434,Groundnut
Sandy,319.0552298,34.85157297,21.70687765,28.27922531,67.96522264,8.453201931,10.47094188,Wheat
Sandy,174.2231448,27.50272129,23.18963368,25.34617748,64.52413282,4.971604867,7.38101853,Maize
Red,148.9294785,27.39085667,15.53916684,21.46501175,72.93254978,7.442997603,6.913796605,Groundnut
Alluvial,129.8307189,25.31076958,18.45474204,21.88275581,55.82772355,6.899477991,7.604721114,Wheat
Red,348.4178531,27.23817939,19.86285572,23.55051756,79.35706895,7.869902981,12.41611177,Groundnut
Sandy,128.5324169,35.34512702,24.8336756,30.08940131,51.01965556,7.450100687,6.167494003,Bajra
Sandy,154.894241,27.16271542,16.47723528,21.81997535,62.5963819,6.96339033,7.300826864,Maize
Sandy,83.91795214,28.77654221,21.59704482,25.18679352,53.94060294,6.803284268,4.43863045,Bajra
Laterite,110.2659846,25.87397226,21.71329817,23.79363522,68.5361419,8.155267204,4.18669008,Groundnut
Sandy,217.7940302,30.58859418,22.19404513,26.39131966,72.39646745,8.965855416,8.101233609,Maize
Sandy,215.1772685,28.05766491,20.61253821,24.33510156,55.0318797,8.749881368,13.31787458,Maize
Black,104.3796246,30.3869812,21.29113143,25.83905632,81.28916002,7.425225879,11.05840235,Cotton
Alluvial,292.0589899,28.17675139,22.39767788,25.28721463,88.0257514,4.685372213,9.132348784,Rice
Laterite,122.3313525,26.16765159,19.04006623,22.60385891,82.83327161,6.885652253,5.671018046,Groundnut
Alluvial,243.6893684,26.72635729,18.42734027,22.57684878,70.40769036,8.518662678,3.981879925,Wheat
Alluvial,385.1615299,26.92119374,22.45567952,24.68843663,75.44546122,4.93764024,5.048784913,Rice
Black,196.8932232,33.50949468,20.04071004,26.77510236,79.09414068,6.396211875,6.448558983,Maize
Black,350.6771931,31.08445101,17.13449332,24.10947217,87.38421552,7.983002282,3.667993753,Rice
Alluvial,315.5154194,29.19557095,22.9751456,26.08535827,63.55702868,5.280535302,5.669354013,Bajra
Alluvial,307.9934255,36.53762039,17.30648474,26.92205257,53.40961191,5.568834881,10.89416687,Cotton
Laterite,177.3414486,30.61655528,18.88407834,24.75031681,88.39939633,7.840449526,5.497046578,Maize
Laterite,88.82611014,34.76079813,22.02309657,28.39194735,82.44677389,5.717952109,14.16969185,Rice
Sandy,312.8813357,35.12156403,24.56400779,29.84278591,60.65867765,5.338240812,13.66742707,Bajra
Sandy,211.0069187,33.93130989,21.45971955,27.69551472,87.89379612,4.501979595,7.036081475,Maize
Alluvial,54.25892088,33.19310456,18.59022617,25.89166536,54.2075314,5.614188889,5.027329097,Groundnut
Laterite,162.00171,29.3413958,23.39858003,26.36998792,75.91023045,7.550858037,10.63202165,Maize
Red,215.7667624,28.97580988,24.31305646,26.64443317,58.76799214,7.66630363,9.21760696,Maize
Red,230.9495041,26.29313795,21.59062196,23.94187995,72.62094122,4.052136137,5.456313955,Maize
Red,54.60697,34.57108876,22.3221756,28.44663218,56.60594848,8.783300442,5.686897578,Bajra
Red,64.11759564,28.36996654,18.09134292,23.23065473,77.50722165,6.845652514,7.494955283,Groundnut
Red,250.006998,37.81928068,20.89443221,29.35685644,52.21516537,4.253226632,13.59783584,Maize
Red,78.8286065,36.14084644,20.9243945,28.53262047,53.34510653,8.022647999,8.329384434,Bajra
Alluvial,368.3430568,27.82462412,23.31006789,25.56734601,78.35428453,8.813932544,9.855141941,Rice
Sandy,259.0896119,33.92555206,17.20321029,25.56438118,65.76453534,6.99251707,7.489268848,Maize
Red,304.2959679,29.38007274,22.94929517,26.16468396,56.54761136,6.697575568,9.096884764,Soybean
Alluvial,262.3616916,30.88575847,22.77986119,26.83280983,67.01833331,4.769314847,14.71698749,Maize
Red,370.43809,29.21106506,24.00411638,26.60759072,70.21683706,5.584025666,13.75809882,Rice
Black,105.006988,32.26708501,21.63713253,26.95210877,52.49737136,8.355660605,5.221690621,Cotton
Laterite,382.1892188,29.27827087,21.93939128,25.60883107,84.39754987,5.902321116,14.57831903,Rice
Laterite,180.8997785,35.53532913,20.68355046,28.10943979,54.34595117,5.863885229,5.912332781,Wheat
Laterite,260.2497753,33.24874641,22.62943334,27.93908987,56.12339275,8.867344482,7.371952617,Maize
Laterite,262.7029617,32.48683608,18.9685147,25.72767539,89.62782264,8.409454825,11.99503548,Rice
Laterite,59.66562004,35.5355558,17.99975882,26.76765731,55.0680738,4.566670427,11.15849777,Bajra
Black,227.9214836,33.41055389,20.16848456,26.78951923,85.56907566,8.947816409,4.3900159,Maize
Black,388.6817965,30.53349482,17.0022394,23.76786711,82.69449613,7.720997624,13.31644666,Wheat
Alluvial,191.6912685,37.76020769,16.5804232,27.17031544,76.85803277,5.185922308,9.001908075,Maize
Black,367.2857212,35.68492595,18.75298075,27.21895335,78.69196607,5.976442305,5.791123188,Rice
Alluvial,309.9076146,36.02319085,19.60103299,27.81211192,73.77907364,8.224450339,12.76255416,Rice
Laterite,130.1003965,27.48259567,20.18995456,23.83627512,76.90045477,4.221661254,5.652790381,Groundnut
Laterite,376.8339463,27.5355133,23.43791344,25.48671337,82.73070273,8.931648273,6.380182004,Rice
Black,322.9705227,37.5210501,19.98507467,28.75306238,74.63342062,5.674381467,11.13815152,Rice
Sandy,67.55909522,36.46551156,23.52069838,29.99310497,70.25465014,6.451014271,7.341688416,Bajra
Alluvial,244.8336902,28.45145533,24.57056296,26.51100915,59.77263568,8.525498106,11.70923608,Maize
Laterite,90.88431088,29.85853572,16.38841643,23.12347607,85.2485093,7.748105778,12.09044144,Groundnut
Black,227.4652379,26.94962377,18.29694887,22.62328632,55.4766317,7.624565714,4.922745312,Wheat
Sandy,225.7201764,32.63512324,21.30434529,26.96973426,78.648913,7.281167161,13.18292049,Maize
Alluvial,89.81005679,35.7778924,22.6100729,29.19398265,57.45227673,7.595821909,11.02215818,Cotton
Laterite,116.1249944,27.04867419,17.36483986,22.20675702,64.63486813,7.968324905,11.85508725,Groundnut
Red,81.36247114,27.80615271,22.81853539,25.31234405,61.1608071,4.721512412,6.975580086,Bajra
Black,85.84459309,33.35502742,18.25147446,25.80325094,75.30860497,8.170034565,5.053336,Cotton
Alluvial,235.7408494,36.99806095,17.07730082,27.03768088,74.18250658,6.019435587,12.29066629,Maize
Sandy,306.5393837,26.21975499,24.48326583,25.35151041,71.72612495,5.532041975,11.32069477,Rice
Laterite,220.3135153,37.47419439,22.32685691,29.90052565,54.42407006,5.060650354,14.70691961,Soybean
Black,370.2657942,28.95019903,22.4186686,25.68443382,78.56010834,5.473449927,9.609795905,Rice
Laterite,311.648182,31.73124622,21.57616949,26.65370785,70.46652789,4.14294605,3.792077198,Rice
Laterite,183.5034044,35.80789169,19.90201459,27.85495314,59.85485595,6.536717662,4.702197863,Maize
Alluvial,346.0888506,27.68331528,22.10827253,24.89579391,79.27024149,4.885288484,8.204351004,Rice
Laterite,343.7104837,34.86911226,20.98773704,27.92842465,88.44497607,4.957974748,14.32055663,Rice
Red,62.59425867,25.38554419,21.05503146,23.22028783,63.11926234,6.863332517,4.963645307,Groundnut
Black,388.2390522,29.52904478,24.91266499,27.22085488,68.21912606,8.259181294,5.595839628,Groundnut
Laterite,388.1042336,37.31140816,21.83734878,29.57437847,81.9125729,4.882133483,11.65990259,Rice
Laterite,149.1679987,37.57085221,22.67203384,30.12144302,89.62699405,4.269523082,6.288432551,Soybean
Laterite,297.2667705,33.90139298,20.15519916,27.02829607,68.57339494,5.989077976,13.34291938,Maize
Red,244.1470093,28.09342113,22.45608928,25.27475521,67.85398658,7.393009615,13.22770596,Maize
Alluvial,65.7881522,30.01231744,18.43230175,24.2223096,82.66714957,8.835277016,8.53057532,Rice
Laterite,294.8931453,37.57601784,23.11108514,30.34355149,53.09912264,7.566408612,9.425996585,Bajra
Black,167.9803943,34.87470748,19.43999021,27.15734884,81.19534343,7.743565485,9.939725162,Maize
Black,150.7420191,25.39811437,15.94107969,20.66959703,58.75363268,6.517792732,13.17038404,Wheat
Red,268.0279703,30.78419007,22.2573651,26.52077759,63.33326932,8.768330285,3.823443467,Maize
Sandy,185.7772765,31.54425341,18.28860633,24.91642987,76.51350401,8.975156125,3.306162586,Maize
Laterite,369.0612313,30.83827043,21.81698495,26.32762769,68.62058901,4.606720785,3.703171631,Groundnut
Black,153.2241468,26.73771324,22.71818212,24.72794768,58.69667337,5.11837606,6.300921422,Wheat
Laterite,367.4186511,32.67696072,22.38260681,27.52978376,51.25518752,5.576524501,6.209344973,Groundnut
Sandy,114.8684991,34.19167245,15.42753538,24.80960391,57.90736343,5.692986771,12.53407017,Bajra
Red,370.8686259,26.05968974,23.29867722,24.67918348,68.04694318,8.329430454,4.071435018,Groundnut
Black,215.5205898,27.50224998,15.997236,21.74974299,79.73445002,8.431306923,10.81006031,Wheat
Alluvial,132.3542166,26.97197584,18.89263463,22.93230523,85.33073389,4.457125371,9.514968124,Wheat
Black,214.5742424,26.64828966,15.80336935,21.2258295,57.63397332,5.276280097,6.31518455,Wheat
Laterite,340.7663034,30.55466221,19.22313878,24.88890049,60.13393458,8.091186435,14.82978127,Groundnut
Laterite,335.4398531,33.06299068,24.59698801,28.82998934,60.08956876,4.35513829,8.90930713,Rice
Red,141.6265004,26.63771219,17.2413218,21.93951699,54.24578611,8.769529997,6.342752561,Cotton
Laterite,111.1234332,33.60003626,19.59845518,26.59924572,64.82652272,5.322581093,3.797841636,Groundnut
Alluvial,361.5025461,31.96016786,17.77290856,24.86653821,85.20306836,6.707364137,13.87365105,Rice
Alluvial,304.5108042,25.20900289,16.51608767,20.86254528,59.80034648,7.864677435,3.796515037,Wheat
Sandy,175.5184369,25.11927492,22.62120975,23.87024234,72.40420599,8.503396935,3.372372391,Maize
Laterite,286.3022968,28.15974673,20.95687735,24.55831204,81.75030612,4.166903517,11.61154076,Rice
Red,160.2730563,30.5760082,17.74745032,24.16172926,73.17454469,4.293143502,4.796130067,Maize
Black,132.430058,35.30876906,15.93301178,25.62089042,67.49895291,4.115316935,7.161688792,Cotton
Alluvial,320.4340572,31.35693345,18.09973142,24.72833244,56.46709386,7.055816814,10.99513563,Wheat
Black,127.1005761,32.73939929,24.05406465,28.39673197,64.12750403,5.053834663,12.26579419,Cotton
Black,138.8120521,26.30837713,17.67874316,21.99356014,66.41340265,4.32078931,13.46050693,Wheat
Black,239.7684757,28.90814979,21.67259646,25.29037312,75.80338014,6.889107531,4.365140661,Maize
Red,221.9674667,35.16950156,19.94285311,27.55617734,54.46039617,4.581701116,14.38299768,Maize
Red,335.5737469,28.20717029,19.30780094,23.75748562,76.19792448,4.794335864,11.84695786,Groundnut
Sandy,240.0790112,32.35656683,16.05771794,24.20714238,67.43796602,4.432856977,6.694359492,Maize
Black,73.80009928,33.87351578,15.46641451,24.66996515,60.02006388,5.768691264,11.87380303,Soybean
Black,60.02607596,33.01904807,19.11436237,26.06670522,86.8733804,6.497811556,11.50770175,Cotton
Laterite,319.940027,36.69349849,22.62653089,29.66001469,83.87090326,8.543904716,13.95155174,Rice
Alluvial,209.7349211,25.00372417,20.06462585,22.53417501,86.96975737,4.995511452,10.67743955,Wheat
Laterite,253.3556827,31.5070158,24.70847401,28.10774491,55.18601602,8.479994758,11.29488493,Groundnut
Black,365.584201,30.58083393,23.14227328,26.86155361,65.55346068,8.254654137,10.63954942,Maize
Sandy,116.9706669,30.35499416,16.70295584,23.528975,50.88064463,5.059432697,9.436464285,Cotton
Alluvial,225.5239834,28.21992942,21.85161201,25.03577071,78.17053147,5.789839128,13.57404106,Maize
Laterite,224.9930616,33.70312168,17.80947826,25.75629997,70.91817821,5.750500691,6.853668485,Maize
Sandy,281.4687579,33.47744114,23.60350335,28.54047225,55.61072647,6.149698739,4.166693015,Rice
Black,57.93286237,36.99480516,23.10384794,30.04932655,77.76621493,8.325954066,12.63418108,Cotton
Sandy,185.3420231,35.43726284,18.86557874,27.15142079,58.18614119,4.324951302,3.95390098,Maize
Laterite,104.8906595,36.23903629,18.11332872,27.1761825,63.07131384,4.369743449,13.63079549,Groundnut
Red,302.4439027,29.91439997,15.77422263,22.8443113,50.48392087,5.440784747,3.110667283,Bajra
Laterite,135.9194375,27.12617225,22.37084358,24.74850791,86.65259498,4.53773131,5.327762545,Groundnut
Red,55.25793598,31.60727561,20.1611285,25.88420205,60.52646101,7.315144402,14.33929088,Bajra
Laterite,312.2968269,33.39891337,19.72941864,26.564166,51.99249199,7.708749025,7.359017365,Rice
Sandy,381.8940274,35.055536,24.62268682,29.83911141,60.24867729,8.178966638,10.29265685,Rice
Red,192.8576327,30.31454836,18.1755814,24.24506488,55.94180606,4.021868396,14.64282075,Maize
Black,393.2139204,25.51167208,20.66987832,23.0907752,79.39812632,5.266793911,5.701463245,Wheat
Red,270.5182708,35.96138715,23.9826965,29.97204182,67.91768045,4.242629758,5.259364187,Maize
Alluvial,116.058946,30.33692804,16.18196811,23.25944807,56.66932991,6.22910891,7.082051405,Wheat
Laterite,368.2412479,31.33066527,18.92944939,25.13005733,88.21848575,6.191046406,11.654651,Rice
Laterite,107.7990343,37.88485606,19.63604322,28.76044964,65.7913029,8.598067464,9.350860039,Groundnut
Black,346.1861165,28.06142714,16.69466585,22.3780465,52.74027222,8.485666496,5.404405137,Wheat
Sandy,150.0324241,28.95964384,21.68061127,25.32012755,88.16454235,5.64726718,7.891765856,Maize
Black,106.3884668,32.76180627,18.41865372,25.59023,68.38446687,5.435000895,7.249567636,Cotton
Red,112.1952852,37.93735724,22.52987693,30.23361708,66.3463919,8.131816714,9.561673554,Bajra
Sandy,212.3812896,28.58777944,16.800499,22.69413922,72.26423593,8.213827181,4.833938133,Maize
Black,287.401412,35.90789148,22.1948747,29.05138309,85.87738482,4.751991363,7.65289834,Rice
Black,154.1823282,34.42976383,24.12438813,29.27707598,66.49928797,8.707709823,9.201226886,Cotton
Red,146.5111912,25.66263689,24.12135902,24.89199796,85.32820807,8.853990746,11.59832611,Groundnut
Alluvial,166.5907953,25.13609145,24.8166565,24.97637398,69.71938231,8.692475792,9.592142806,Wheat
Red,373.0056111,31.79621453,22.15569635,26.97595544,54.40977947,5.345167744,14.5022233,Cotton
Laterite,119.1590847,26.67795765,17.33257641,22.00526703,75.69307568,6.276838668,9.645070036,Groundnut
Laterite,330.7407565,35.19323111,15.21589911,25.20456511,65.34060378,4.34385301,12.50526935,Groundnut
Red,365.695833,28.07325147,19.56295883,23.81810515,57.37951509,5.856174672,9.266919019,Cotton
Sandy,300.2046437,32.06281368,23.28959017,27.67620193,60.87122005,8.516605526,14.98433104,Bajra
Laterite,334.329081,32.45867515,16.90153863,24.68010689,77.08162741,7.56376501,14.82462168,Rice
Black,340.9665443,33.40139228,20.63907221,27.02023224,64.95077019,4.689391096,14.50293218,Wheat
Red,248.1742856,34.76395081,15.68410485,25.22402783,84.20044036,7.985128717,12.29314298,Maize
Laterite,383.6139089,37.81118019,19.21969381,28.515437,88.01537178,4.177094866,11.95100326,Rice
Sandy,207.3364961,35.5501881,20.33588939,27.94303875,63.44486143,5.659957817,13.76983824,Maize
Alluvial,105.5717002,27.68014298,24.91956371,26.29985334,80.12345578,8.809859349,6.550213983,Bajra
Black,226.0739622,31.43068767,16.74946514,24.0900764,79.32878278,5.808887672,5.236382771,Wheat
Black,382.2647225,25.42180026,24.7530118,25.08740603,84.82169852,5.914737043,13.04483091,Rice
Laterite,327.5900318,27.86898343,21.48563702,24.67731022,51.03703577,8.241145663,14.41251567,Cotton
Red,229.4343786,34.43450416,18.26361288,26.34905852,75.05551183,7.594864697,4.712169378,Maize
Red,212.1354509,26.90936867,18.57066139,22.74001503,84.30469999,4.189752431,4.810536562,Maize
Alluvial,191.0764399,37.96082971,16.7335793,27.34720451,55.81930598,8.575278649,13.5846062,Maize
Red,313.0970861,33.52105412,22.6774081,28.09923111,69.78009819,8.956896092,3.526164225,Bajra
Sandy,205.2566632,30.41494858,18.26565455,24.34030156,61.4535777,8.409798382,4.940488154,Maize
Alluvial,272.4778749,34.27228941,22.70039316,28.48634128,75.40204281,5.185971756,13.48855097,Rice
Sandy,392.9899514,29.72129451,16.69067061,23.20598256,69.97986822,7.626428848,3.999250576,Rice
Laterite,350.3272732,28.40315927,21.93123212,25.1671957,65.9963452,6.070675716,6.369768375,Groundnut
Alluvial,176.3497386,35.80173905,24.62905423,30.21539664,87.4035072,4.815641865,3.1702836,Groundnut
Sandy,305.1092977,37.70691849,22.83422302,30.27057075,73.22197287,4.131764561,12.9064883,Rice
Black,393.1615723,37.94996028,19.76588179,28.85792103,88.55235878,5.977995909,3.315533288,Rice
Black,273.3037824,28.67155446,23.66094131,26.16624789,64.31184115,6.473169315,3.76228077,Maize
Alluvial,350.8350174,32.68391923,24.02106466,28.35249194,77.53412798,8.855145656,9.118531857,Rice
Black,251.708087,31.29538558,23.45959365,27.37748962,75.78100543,8.006561324,12.43636724,Rice
Sandy,277.5572364,27.59542425,20.83320478,24.21431452,77.09738738,8.986175358,3.366503738,Rice
Red,342.3284715,27.36980301,22.65879458,25.01429879,59.19474537,5.453506303,14.04061808,Bajra
Sandy,80.85412549,25.75598936,23.5213272,24.63865828,79.21745177,7.49307653,7.076116063,Cotton
Laterite,385.3397351,25.82946167,22.73731737,24.28338952,62.38533295,4.195273092,11.91084133,Groundnut
Red,212.3815164,28.20444264,20.11355642,24.15899953,65.39406949,5.054451525,12.01430147,Maize
Sandy,306.9403554,32.65881761,15.12727282,23.89304521,86.06576711,6.728218092,13.42352719,Cotton
Alluvial,295.9588209,29.16223978,18.19850493,23.68037235,84.45969519,8.514200642,13.69887937,Wheat
Black,336.6612073,32.44598274,15.28231053,23.86414663,53.47093128,7.247766247,7.813981924,Wheat
Sandy,224.9942361,32.41741922,22.1290579,27.27323856,81.10300108,5.357582889,4.761525113,Maize
Laterite,234.0373697,36.26818911,17.62535695,26.94677303,56.89343782,4.090083238,4.126375917,Maize
Laterite,237.1333642,30.49293361,17.84225851,24.16759606,86.16431622,4.923824942,11.17638691,Maize
Red,235.5086229,26.70079557,16.37052038,21.53565797,80.91025755,8.278645421,12.41657317,Maize
Alluvial,205.1400695,29.79738683,21.69798728,25.74768706,87.53319114,4.428955441,6.929716641,Maize
Laterite,140.5086135,29.72890021,23.7321166,26.73050841,56.82529828,5.098734583,7.1926163,Cotton
Alluvial,226.3342318,33.40886848,18.87223305,26.14055076,57.54088444,5.114002687,12.63205464,Maize
Laterite,117.2341758,28.45914057,18.8401503,23.64964543,74.93035903,6.200165765,7.70933813,Groundnut
Sandy,288.7605424,32.45783766,24.78067309,28.61925538,84.64461513,4.298692029,11.70922819,Rice
Black,288.7289461,33.02391962,20.03050259,26.52721111,84.11798217,7.543449301,13.67466137,Rice
Laterite,190.3126614,30.26957098,15.98094366,23.12525732,89.01961993,4.692533889,7.090628694,Maize
Alluvial,240.3753469,35.41283631,22.2860048,28.84942056,88.58650723,7.913413803,6.583541245,Rice
Laterite,285.2844177,37.97426669,16.38737911,27.1808229,57.65302011,4.77756822,10.06872137,Maize
Red,228.9249236,28.11547773,24.32351898,26.21949835,89.26084058,8.073489231,6.77740579,Maize
Sandy,123.0119432,29.46151938,20.29845803,24.87998871,56.19590742,7.062599177,14.9909531,Maize
Laterite,271.0246873,30.01024054,18.57599526,24.2931179,50.03995969,8.021467319,13.67205134,Maize
Black,301.7449848,32.13430006,17.6928452,24.91357263,89.97197904,6.948764273,11.17384887,Rice
Red,265.0571298,27.44432809,24.43650072,25.9404144,66.38283607,4.127397168,5.637263007,Maize
Laterite,176.5444236,34.59332411,22.41237697,28.50285054,74.2823197,5.45733512,14.10185782,Maize
Red,125.0078918,29.47253025,23.74579516,26.60916271,52.0042812,6.561576556,8.780465758,Bajra
Laterite,199.518461,26.43229038,19.4633374,22.94781389,72.46143612,4.001664839,4.37094757,Maize
Black,118.4631487,32.93618165,19.20128079,26.06873122,85.42396379,7.775842961,10.16341676,Cotton
Sandy,349.2712554,33.46922397,15.43725695,24.45324046,67.62614748,7.300330008,14.74215762,Cotton
Black,172.975655,26.54252598,16.46857149,21.50554873,57.43036225,5.641030843,13.70363895,Wheat
Red,220.7930543,34.39699638,24.69769713,29.54734676,84.47259619,5.021204776,11.63733752,Wheat
Red,289.2154081,33.65547099,17.72430603,25.68988851,59.37554481,4.519688813,3.606475642,Maize
Black,301.6184354,31.37117899,22.51070479,26.94094189,70.61181751,4.432422211,11.8244118,Rice
Red,161.6744142,29.33376629,22.38976596,25.86176613,60.06611262,8.483800239,9.737060136,Maize
Laterite,161.9697723,31.15561164,24.97897853,28.06729508,67.23973368,7.631212943,11.32076432,Maize
Red,241.102363,34.1039727,24.9825179,29.5432453,64.34444209,8.48182281,7.58318947,Cotton
Laterite,86.16920351,28.50033037,20.69442019,24.59737528,87.87221204,5.495825415,6.664694056,Groundnut
Sandy,262.0485389,28.75476114,22.96992624,25.86234369,81.93584596,7.877072575,9.298002166,Rice
Laterite,229.3829237,32.83910754,19.50470412,26.17190583,57.66760965,8.60872839,9.785390823,Maize
Red,195.4605134,26.30222309,24.11169585,25.20695947,70.30923856,6.034860975,10.06589872,Maize
Black,96.39207269,30.27182788,17.27220694,23.77201741,59.77161178,8.462557439,9.369110126,Soybean
Laterite,250.4153873,36.70491048,19.08100648,27.89295848,82.27472174,6.151428131,11.41129127,Rice
Laterite,396.7482338,32.96054795,18.67391182,25.81722988,60.31277908,4.198831851,11.47879608,Groundnut
Red,177.3539612,29.8532795,22.79181006,26.32254478,69.57866627,8.424473853,10.08162908,Maize
Alluvial,93.70915963,27.21646778,23.52147984,25.36897381,84.71644527,7.369492689,10.97061567,Groundnut
Alluvial,51.1526301,25.60796539,18.11126128,21.85961333,58.89425813,4.584533693,4.849939876,Rice
Alluvial,219.4411359,36.81537209,15.29552791,26.05545,63.79739744,8.116918588,10.53946794,Maize
Red,72.28216663,25.85589065,15.42744607,20.64166836,66.36581687,7.592031388,5.444669543,Groundnut
Red,62.54545331,33.58975721,17.66147804,25.62561763,55.17852386,6.887674625,6.676203698,Bajra
Red,238.9933682,30.10366221,16.81822161,23.46094191,74.0500079,8.146153147,10.20005362,Maize
Sandy,165.0440855,26.57848759,19.66256741,23.1205275,50.13535946,6.008926226,4.268823215,Maize
Sandy,338.5662662,36.91123444,17.07674648,26.99399046,71.57193055,5.389790786,8.922929264,Rice
Laterite,352.4185936,29.27577351,24.64436733,26.96007042,56.90019788,5.208399079,8.564157009,Soybean
Laterite,306.0514172,27.26805823,17.36685026,22.31745424,73.01051956,5.475823726,8.067903894,Groundnut
Alluvial,292.1658099,34.24569309,18.7762908,26.51099195,66.54162091,5.868485849,9.438429284,Maize
Sandy,343.8618057,26.54668357,16.12730532,21.33699445,53.20871195,8.239306449,3.968458739,Bajra
Red,175.4159529,29.27390807,15.91631752,22.59511279,73.42564851,6.929411062,8.925669927,Maize
Red,232.5395072,33.43438212,18.15178696,25.79308454,78.59077434,8.875572535,13.76355746,Maize
Laterite,172.793381,30.6609785,15.03961834,22.85029842,69.68330297,5.279099016,3.673805448,Maize
Black,58.55095826,37.85053991,22.10022732,29.97538361,70.81568904,5.947638042,9.222217591,Cotton
Sandy,366.7548811,32.89929393,19.53231801,26.21580597,72.89077409,5.010412314,11.26889201,Rice
Red,245.0366642,33.4188476,23.9858318,28.7023397,68.00759304,7.876666133,5.01036586,Cotton
Alluvial,233.6793048,32.75242995,21.32341041,27.03792018,79.82696168,5.474657439,10.47129266,Maize
Sandy,169.889758,37.30460892,15.71747964,26.51104428,69.44834754,6.985621886,5.971801182,Maize
Red,173.9840695,35.88372883,20.28147881,28.08260382,51.19242891,8.925476432,3.891582459,Bajra
Black,203.0395437,28.24113148,21.76458234,25.00285691,55.03589415,8.291233492,6.007343831,Maize
Sandy,224.4426399,30.1555213,24.38421852,27.26986991,70.41618755,6.337052501,11.06921282,Maize
Laterite,377.7992987,27.44146912,20.31808009,23.8797746,59.38950325,8.271123196,11.65260302,Soybean
Laterite,161.5463647,27.08619419,20.10886008,23.59752714,65.51284355,4.797886164,13.66261659,Maize
Laterite,172.4311508,31.15546083,22.85467266,27.00506674,59.01314905,5.08565964,10.07079588,Maize
Alluvial,74.8462169,25.12843489,18.05996409,21.59419949,65.69423842,5.205148662,3.775255777,Soybean
Laterite,145.661762,35.34848301,15.08052622,25.21450461,83.70108205,8.773768395,11.59362076,Groundnut
Red,260.0788938,30.32670953,24.03052665,27.17861809,86.47936784,7.840869133,11.43728581,Rice
Alluvial,241.0221199,33.50093125,21.20342861,27.35217993,78.19938554,4.411908695,7.267781194,Maize
Laterite,141.2202543,27.24415451,16.3892748,21.81671466,64.65533569,6.467208503,3.755717282,Groundnut
Alluvial,86.10343127,27.10003898,20.01724647,23.55864272,86.99496675,5.236255449,12.90696242,Wheat
Black,251.5166593,36.06056466,16.55094271,26.30575369,50.60866119,7.451166667,4.179737523,Maize
Alluvial,362.6748011,27.4191708,16.24498156,21.83207618,70.14140186,5.358163108,10.27556967,Wheat
Alluvial,87.29700931,26.6960107,15.62222695,21.15911883,53.50569515,6.160022944,6.85038054,Bajra
Red,354.5845804,35.20205164,20.30637257,27.7542121,54.09768465,7.54883642,7.353944697,Rice
